집계일자,집계시,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20210406,19,0,1,37,0,81,0,9,37,16,0,143,
20210406,19,0,1,46,0,16,0,1,1,0,4,22,
20210406,19,0,2,00,0,82029,1899,3540,2568,2911,4219,97166,
20210406,19,0,2,00,1,25156,463,539,467,406,1431,28462,
20210406,19,0,2,24,1,107,1,5,0,0,3,116,
20210406,19,0,2,10,0,3425,51,73,33,27,195,3804,
20210406,19,0,2,10,1,235,2,1,4,0,15,257,
20210406,19,0,2,44,0,3001,44,53,39,55,215,3407,
20210406,19,0,2,44,1,432,0,12,0,0,27,471,
20210406,19,0,2,27,1,1558,5,9,1,3,137,1713,
20210406,19,0,2,08,0,2625,25,44,40,155,177,3066,
20210406,19,0,2,08,1,148,0,0,0,0,10,158,
20210406,19,0,2,26,1,601,1,4,0,0,73,679,
20210406,19,0,2,43,1,727,3,3,0,0,45,778,
20210406,19,0,2,01,0,4200,90,366,292,312,100,5360,
20210406,19,0,2,34,0,2449,31,73,13,23,89,2678,
20210406,19,0,2,11,0,4555,76,166,68,62,321,5248,
20210406,19,0,2,18,0,2662,100,215,224,246,144,3591,
20210406,19,0,2,28,0,2770,54,39,41,9,214,3127,
20210406,19,0,2,37,0,460,6,7,52,205,53,783,
20210406,19,0,2,46,0,246,8,11,12,24,9,310,
20210406,19,1,1,00,0,13706,365,1181,993,307,1651,18203,
20210406,19,1,1,00,1,3154,68,112,103,31,562,4030,
20210406,19,1,1,24,1,88,3,8,0,0,4,103,
20210406,19,1,1,10,0,428,6,14,13,1,58,520,
20210406,19,1,1,10,1,58,1,0,0,0,14,73,
20210406,19,1,1,44,0,458,11,29,24,5,109,636,
20210406,19,1,1,44,1,23,0,0,0,0,9,32,
20210406,19,1,1,08,0,505,7,17,14,13,77,633,
20210406,19,1,1,08,1,140,1,1,0,1,1,144,
20210406,19,1,1,26,1,169,0,1,0,0,29,199,
20210406,19,1,1,43,1,355,3,9,5,6,53,431,
20210406,19,1,1,01,0,158,3,24,27,7,8,227,
20210406,19,1,1,34,0,158,1,2,1,3,17,182,
20210406,19,1,1,11,0,537,13,25,22,9,69,675,
20210406,19,1,1,18,0,300,11,68,40,19,29,467,
20210406,19,1,1,28,0,404,4,16,11,1,70,506,
20210406,19,1,1,37,0,79,1,11,21,20,9,141,
20210406,19,1,1,46,0,12,0,1,2,0,1,16,
20210406,19,1,2,00,0,98900,2310,3992,2403,3337,5139,116081,
20210406,19,1,2,00,1,32024,420,751,287,293,1954,35729,
20210406,19,1,2,10,0,3974,58,82,42,36,214,4406,
20210406,19,1,2,10,1,682,4,10,2,0,47,745,
20210406,19,1,2,44,0,3847,60,52,52,61,358,4430,
20210406,19,1,2,44,1,202,0,9,0,0,14,225,
20210406,19,1,2,27,1,2153,7,8,3,0,145,2316,
20210406,19,1,2,08,0,3472,25,56,20,137,215,3925,
20210406,19,1,2,08,1,83,1,0,0,1,3,88,
20210406,19,1,2,26,1,740,2,8,0,0,77,827,
20210406,19,1,2,43,1,3613,38,29,22,15,223,3940,
20210406,19,1,2,01,0,4209,91,359,260,283,109,5311,
20210406,19,1,2,34,0,2450,34,73,16,29,106,2708,
20210406,19,1,2,11,0,5272,89,158,82,59,349,6009,
20210406,19,1,2,18,0,3254,114,227,192,233,178,4198,
20210406,19,1,2,28,0,3785,56,43,47,20,297,4248,
20210406,19,1,2,37,0,501,12,3,29,247,60,852,
20210406,19,1,2,46,0,223,7,10,11,24,9,284,
20210406,20,0,1,00,0,8205,151,402,953,255,109,10075,
20210406,20,0,1,00,1,2288,52,111,137,34,341,2963,
20210406,20,0,1,10,0,283,7,11,8,3,15,327,
20210406,20,0,1,10,1,14,0,0,0,0,1,15,
20210406,20,0,1,44,0,233,12,12,13,1,41,312,
20210406,20,0,1,44,1,35,0,0,0,0,12,47,
20210406,20,0,1,08,0,315,6,10,19,25,3,378,
20210406,20,0,1,08,1,103,0,1,0,0,4,108,
20210406,20,0,1,26,1,138,0,1,1,0,31,171,
20210406,20,0,1,43,1,51,1,0,1,0,1,54,
20210406,20,0,1,01,0,113,7,7,34,11,0,172,
20210406,20,0,1,34,0,94,0,0,5,5,0,104,
20210406,20,0,1,11,0,430,4,14,19,5,16,488,
20210406,20,0,1,18,0,239,7,21,51,14,4,336,
20210406,20,0,1,28,0,199,3,4,3,1,11,221,
20210406,20,0,1,37,0,59,4,1,31,21,3,119,
20210406,20,0,1,46,0,8,0,0,0,0,1,9,
20210406,20,0,2,00,0,63275,1441,2713,2487,2812,3232,75960,
20210406,20,0,2,00,1,21379,359,453,363,489,1160,24203,
20210406,20,0,2,24,1,38,0,3,0,0,0,41,
20210406,20,0,2,10,0,2797,30,74,27,24,154,3106,
20210406,20,0,2,10,1,172,0,3,2,0,4,181,
20210406,20,0,2,44,0,2081,37,40,36,51,162,2407,
20210406,20,0,2,44,1,359,1,9,1,0,27,397,
20210406,20,0,2,27,1,1208,7,2,3,5,110,1335,
20210406,20,0,2,08,0,1858,10,31,34,159,132,2224,
20210406,20,0,2,08,1,154,0,1,0,0,10,165,
20210406,20,0,2,26,1,477,2,2,0,0,51,532,
20210406,20,0,2,43,1,573,4,1,1,2,29,610,
20210406,20,0,2,01,0,3557,80,324,328,343,90,4722,
20210406,20,0,2,34,0,1850,24,67,22,26,76,2065,
20210406,20,0,2,11,0,3954,68,92,41,35,262,4452,
20210406,20,0,2,18,0,2341,76,189,216,182,149,3153,
20210406,20,0,2,28,0,2190,22,15,29,20,168,2444,
20210406,20,0,2,37,0,352,3,4,32,201,31,623,
20210406,20,0,2,46,0,152,4,5,5,11,5,182,
20210406,20,1,1,00,0,9829,241,865,856,221,1169,13181,
20210406,20,1,1,00,1,2687,50,86,112,26,390,3351,
20210406,20,1,1,24,1,56,6,3,0,0,2,67,
20210406,20,1,1,10,0,342,8,8,8,1,55,422,
20210406,20,1,1,10,1,43,0,0,1,1,7,52,
20210406,20,1,1,44,0,346,17,18,18,1,58,458,
20210406,20,1,1,44,1,14,0,0,0,0,1,15,
20210406,20,1,1,08,0,346,9,15,12,8,46,436,
20210406,20,1,1,08,1,63,1,1,1,1,0,67,
20210406,20,1,1,26,1,111,0,1,0,0,20,132,
20210406,20,1,1,43,1,254,4,6,6,3,38,311,
20210406,20,1,1,01,0,125,1,22,15,5,15,183,
20210406,20,1,1,34,0,119,1,1,3,3,12,139,
20210406,20,1,1,11,0,435,4,19,22,11,57,548,
20210406,20,1,1,18,0,250,11,33,33,8,35,370,
20210406,20,1,1,28,0,287,3,9,9,2,31,341,
20210406,20,1,1,37,0,55,3,8,27,21,9,123,
20210406,20,1,1,46,0,10,1,2,1,0,0,14,
20210406,20,1,2,00,0,72867,1660,3196,2190,2600,3636,86149,
20210406,20,1,2,00,1,26881,357,553,356,300,1470,29917,
20210406,20,1,2,10,0,3398,32,85,22,29,176,3742,
20210406,20,1,2,10,1,369,4,3,1,0,26,403,
20210406,20,1,2,44,0,2567,45,50,39,55,245,3001,
20210406,20,1,2,44,1,136,0,5,1,0,7,149,
20210406,20,1,2,27,1,1374,8,7,3,0,116,1508,
20210406,20,1,2,08,0,2149,23,34,21,102,145,2474,
20210406,20,1,2,08,1,44,0,0,0,0,6,50,
20210406,20,1,2,26,1,498,2,2,0,0,54,556,
20210406,20,1,2,43,1,2676,22,9,16,29,143,2895,
20210406,20,1,2,01,0,3575,77,326,298,307,93,4676,
20210406,20,1,2,34,0,2018,32,65,20,30,77,2242,
20210406,20,1,2,11,0,4068,71,119,48,40,269,4615,
20210406,20,1,2,18,0,2557,81,200,177,190,158,3363,
20210406,20,1,2,28,0,2572,36,23,20,15,202,2868,
20210406,20,1,2,37,0,372,2,4,29,222,31,660,
20210406,20,1,2,46,0,145,4,8,5,10,5,177,
20210406,21,0,1,00,0,6574,122,206,861,213,95,8071,
20210406,21,0,1,00,1,2015,43,69,101,40,250,2518,
20210406,21,0,1,10,0,215,1,3,7,3,5,234,
20210406,21,0,1,10,1,11,0,0,0,0,2,13,
20210406,21,0,1,44,0,166,6,4,11,2,22,211,
20210406,21,0,1,44,1,33,1,0,0,0,2,36,
20210406,21,0,1,08,0,277,2,4,16,19,1,319,
20210406,21,0,1,08,1,106,0,0,0,0,1,107,
20210406,21,0,1,26,1,137,0,0,0,1,21,159,
20210406,21,0,1,43,1,37,1,0,0,0,1,39,
20210406,21,0,1,01,0,87,0,5,25,5,0,122,
20210406,21,0,1,34,0,84,1,3,3,2,0,93,
20210406,21,0,1,11,0,316,10,10,14,7,14,371,
20210406,21,0,1,18,0,158,5,4,35,5,1,208,
20210406,21,0,1,28,0,177,2,5,9,1,19,213,
20210406,21,0,1,37,0,44,1,1,24,13,3,86,
20210406,21,0,1,46,0,11,0,0,0,0,0,11,
20210406,21,0,2,00,0,47852,1219,1939,2442,2416,2489,58357,
20210406,21,0,2,00,1,17625,300,348,366,393,880,19912,
20210406,21,0,2,24,1,21,0,4,0,0,0,25,
20210406,21,0,2,10,0,1942,43,51,34,33,122,2225,
20210406,21,0,2,10,1,137,0,1,1,0,4,143,
20210406,21,0,2,44,0,1547,34,35,31,45,118,1810,
20210406,21,0,2,44,1,222,0,10,0,0,10,242,
20210406,21,0,2,27,1,994,2,1,2,0,79,1078,
20210406,21,0,2,08,0,1484,10,21,28,93,96,1732,
20210406,21,0,2,08,1,105,0,0,0,0,6,111,
20210406,21,0,2,26,1,386,1,3,0,0,50,440,
20210406,21,0,2,43,1,408,4,1,0,2,33,448,
20210406,21,0,2,01,0,2920,58,223,295,387,65,3948,
20210406,21,0,2,34,0,1279,25,43,28,29,58,1462,
20210406,21,0,2,11,0,2726,36,67,60,38,172,3099,
20210406,21,0,2,18,0,1411,59,103,143,155,90,1961,
20210406,21,0,2,28,0,1592,24,16,32,11,115,1790,
20210406,21,0,2,37,0,208,8,6,44,202,25,493,
20210406,21,0,2,46,0,108,2,4,5,12,6,137,
20210406,21,1,1,00,0,7986,155,495,751,173,972,10532,
20210406,21,1,1,00,1,2370,40,66,93,20,319,2908,
20210406,21,1,1,24,1,46,0,2,0,0,1,49,
20210406,21,1,1,10,0,261,2,4,12,5,37,321,
20210406,21,1,1,10,1,35,0,0,0,0,5,40,
20210406,21,1,1,44,0,250,7,9,16,3,45,330,
20210406,21,1,1,44,1,21,0,0,0,0,2,23,
20210406,21,1,1,08,0,308,6,9,12,8,39,382,
20210406,21,1,1,08,1,44,0,0,1,0,0,45,
20210406,21,1,1,26,1,112,2,0,0,0,22,136,
20210406,21,1,1,43,1,166,3,4,4,2,29,208,
20210406,21,1,1,01,0,90,0,11,13,5,9,128,
20210406,21,1,1,34,0,93,2,0,0,0,10,105,
20210406,21,1,1,11,0,339,8,14,18,3,48,430,
20210406,21,1,1,18,0,205,9,16,25,5,24,284,
20210406,21,1,1,28,0,215,2,2,6,0,35,260,
20210406,21,1,1,37,0,44,1,4,11,7,9,76,
20210406,21,1,1,46,0,12,0,0,0,0,3,15,
20210406,21,1,2,00,0,55732,1420,2455,2204,2172,2798,66781,
20210406,21,1,2,00,1,20969,223,448,283,313,1139,23375,
20210406,21,1,2,10,0,2450,36,61,37,31,141,2756,
20210406,21,1,2,10,1,238,4,2,1,0,16,261,
20210406,21,1,2,44,0,1955,40,42,36,55,162,2290,
20210406,21,1,2,44,1,86,0,6,1,0,2,95,
20210406,21,1,2,27,1,1278,4,9,3,0,80,1374,
20210406,21,1,2,08,0,1727,14,34,12,56,106,1949,
20210406,21,1,2,08,1,31,0,0,0,0,2,33,
20210406,21,1,2,26,1,483,1,3,0,0,62,549,
20210406,21,1,2,43,1,2149,23,9,15,17,108,2321,
20210406,21,1,2,01,0,2914,58,226,283,358,72,3911,
20210406,21,1,2,34,0,1462,23,52,22,36,70,1665,
20210406,21,1,2,11,0,2858,53,83,45,31,192,3262,
20210406,21,1,2,18,0,1733,69,119,121,161,103,2306,
20210406,21,1,2,28,0,1930,21,24,31,12,137,2155,
20210406,21,1,2,37,0,217,7,4,32,164,20,444,
20210406,21,1,2,46,0,94,2,9,4,12,3,124,
20210406,22,0,1,00,0,5041,86,149,607,171,61,6115,
20210406,22,0,1,00,1,1891,32,55,72,17,210,2277,
20210406,22,0,1,10,0,218,2,2,10,2,8,242,
20210406,22,0,1,10,1,19,0,0,0,0,4,23,
20210406,22,0,1,44,0,129,6,4,12,3,26,180,
20210406,22,0,1,44,1,33,0,0,0,0,5,38,
20210406,22,0,1,08,0,182,3,1,6,7,2,201,
20210406,22,0,1,08,1,23,1,2,0,0,0,26,
20210406,22,0,1,26,1,96,0,0,0,0,19,115,
20210406,22,0,1,43,1,51,0,1,0,0,2,54,
20210406,22,0,1,01,0,69,1,1,21,4,0,96,
20210406,22,0,1,34,0,57,3,1,5,0,0,66,
20210406,22,0,1,11,0,231,2,5,12,3,13,266,
20210406,22,0,1,18,0,91,4,6,18,6,4,129,
20210406,22,0,1,28,0,150,1,0,6,2,9,168,
20210406,22,0,1,37,0,32,1,0,31,11,0,75,
20210406,22,0,1,46,0,3,0,0,0,0,1,4,
20210406,22,0,2,00,0,32443,1057,1294,1919,1907,1784,40404,
20210406,22,0,2,00,1,13357,251,287,311,355,702,15263,
20210406,22,0,2,24,1,24,0,4,0,0,0,28,
20210406,22,0,2,10,0,1548,30,43,25,31,92,1769,
20210406,22,0,2,10,1,140,2,0,3,2,6,153,
20210406,22,0,2,44,0,1094,27,33,25,52,101,1332,
20210406,22,0,2,44,1,226,0,7,1,0,19,253,
20210406,22,0,2,27,1,750,6,1,1,1,45,804,
20210406,22,0,2,08,0,1059,25,17,13,57,73,1244,
20210406,22,0,2,08,1,28,0,0,0,1,1,30,
20210406,22,0,2,26,1,293,1,3,0,0,28,325,
20210406,22,0,2,43,1,313,1,1,0,0,20,335,
20210406,22,0,2,01,0,2200,64,156,283,360,47,3110,
20210406,22,0,2,34,0,760,21,36,25,30,37,909,
20210406,22,0,2,11,0,1821,32,50,36,29,119,2087,
20210406,22,0,2,18,0,833,43,55,97,124,52,1204,
20210406,22,0,2,28,0,1229,16,9,20,12,90,1376,
20210406,22,0,2,37,0,164,3,4,21,158,14,364,
20210406,22,0,2,46,0,60,1,0,5,7,3,76,
20210406,22,1,1,00,0,6308,124,257,721,184,701,8295,
20210406,22,1,1,00,1,2408,23,60,60,32,287,2870,
20210406,22,1,1,24,1,13,0,0,0,0,0,13,
20210406,22,1,1,10,0,205,3,4,6,1,45,264,
20210406,22,1,1,10,1,34,0,0,1,0,5,40,
20210406,22,1,1,44,0,197,7,3,11,5,33,256,
20210406,22,1,1,44,1,9,0,0,0,0,3,12,
20210406,22,1,1,08,0,204,3,8,11,9,25,260,
20210406,22,1,1,08,1,29,0,1,0,0,1,31,
20210406,22,1,1,26,1,117,0,0,0,0,15,132,
20210406,22,1,1,43,1,215,3,6,0,0,21,245,
20210406,22,1,1,01,0,51,0,4,14,6,4,79,
20210406,22,1,1,34,0,71,4,1,3,0,9,88,
20210406,22,1,1,11,0,261,5,4,9,3,36,318,
20210406,22,1,1,18,0,130,3,6,17,13,14,183,
20210406,22,1,1,28,0,199,1,3,5,1,22,231,
20210406,22,1,1,37,0,29,0,1,18,8,6,62,
20210406,22,1,1,46,0,6,0,0,0,0,0,6,
20210406,22,1,2,00,0,38994,1096,1716,2178,1937,2052,47973,
20210406,22,1,2,00,1,17113,232,366,269,328,973,19281,
20210406,22,1,2,10,0,1787,44,43,26,30,101,2031,
20210406,22,1,2,10,1,245,4,1,3,0,11,264,
20210406,22,1,2,44,0,1442,35,27,29,58,140,1731,
20210406,22,1,2,44,1,80,0,4,1,0,2,87,
20210406,22,1,2,27,1,784,2,5,4,1,64,860,
20210406,22,1,2,08,0,1254,20,24,17,50,82,1447,
20210406,22,1,2,08,1,23,0,0,0,0,0,23,
20210406,22,1,2,26,1,397,2,2,0,0,42,443,
20210406,22,1,2,43,1,1702,21,8,12,25,95,1863,
20210406,22,1,2,01,0,2272,63,161,272,357,55,3180,
20210406,22,1,2,34,0,889,26,38,31,35,46,1065,
20210406,22,1,2,11,0,2038,46,61,40,32,131,2348,
20210406,22,1,2,18,0,1026,37,68,103,166,59,1459,
20210406,22,1,2,28,0,1429,14,11,27,11,102,1594,
20210406,22,1,2,37,0,187,5,6,29,114,16,357,
20210406,22,1,2,46,0,65,1,6,6,9,3,90,
20210406,23,0,1,00,0,3084,73,120,568,121,37,4003,
20210406,23,0,1,00,1,1210,26,29,88,13,100,1466,
20210406,23,0,1,10,0,125,0,1,6,0,2,134,
20210406,23,0,1,10,1,9,0,1,0,0,2,12,
20210406,23,0,1,44,0,72,2,5,12,6,8,105,
20210406,23,0,1,44,1,21,0,0,0,0,1,22,
20210406,23,0,1,08,0,123,0,4,6,5,2,140,
20210406,23,0,1,08,1,27,0,0,0,0,0,27,
20210406,23,0,1,26,1,67,0,0,2,0,7,76,
20210406,23,0,1,43,1,22,0,0,1,1,0,24,
20210406,23,0,1,01,0,38,2,2,14,1,0,57,
20210406,23,0,1,34,0,35,0,0,3,0,0,38,
20210406,23,0,1,11,0,142,1,5,9,1,6,164,
20210406,23,0,1,18,0,52,2,4,16,7,2,83,
20210406,23,0,1,28,0,126,1,3,3,0,14,147,
20210406,23,0,1,37,0,16,0,0,22,7,1,46,
20210406,23,0,1,46,0,3,0,0,0,0,0,3,
20210406,23,0,2,00,0,17618,1072,938,1702,1685,907,23922,
20210406,23,0,2,00,1,6844,233,198,267,296,340,8178,
20210406,23,0,2,24,1,13,0,0,0,0,0,13,
20210406,23,0,2,10,0,823,22,32,30,21,55,983,
20210406,23,0,2,10,1,60,0,1,2,0,5,68,
20210406,23,0,2,44,0,479,22,32,23,46,31,633,
20210406,23,0,2,44,1,82,0,5,0,0,4,91,
20210406,23,0,2,27,1,436,3,1,0,1,43,484,
20210406,23,0,2,08,0,533,11,9,16,42,26,637,
20210406,23,0,2,08,1,16,0,0,0,0,2,18,
20210406,23,0,2,26,1,134,0,1,0,0,14,149,
20210406,23,0,2,43,1,110,0,1,1,0,3,115,
20210406,23,0,2,01,0,1394,60,123,218,292,42,2129,
20210406,23,0,2,34,0,433,14,22,22,24,32,547,
20210406,23,0,2,11,0,902,41,22,28,24,55,1072,
20210406,23,0,2,18,0,505,38,54,72,124,36,829,
20210406,23,0,2,28,0,708,14,13,30,15,51,831,
20210406,23,0,2,37,0,109,1,3,19,136,18,286,
20210406,23,0,2,46,0,34,4,2,7,6,1,54,
20210406,23,1,1,00,0,4266,118,169,637,146,452,5788,
20210406,23,1,1,00,1,1530,21,45,81,22,140,1839,
20210406,23,1,1,24,1,18,0,0,0,0,0,18,
20210406,23,1,1,10,0,150,1,3,8,1,11,174,
20210406,23,1,1,10,1,23,0,0,0,0,1,24,
20210406,23,1,1,44,0,118,3,3,19,3,18,164,
20210406,23,1,1,44,1,9,0,0,0,1,0,10,
20210406,23,1,1,08,0,130,0,5,5,1,21,162,
20210406,23,1,1,08,1,14,1,1,0,1,1,18,
20210406,23,1,1,26,1,71,0,0,0,0,9,80,
20210406,23,1,1,43,1,121,0,1,6,2,8,138,
20210406,23,1,1,01,0,56,2,3,27,4,6,98,
20210406,23,1,1,34,0,40,0,0,1,2,0,43,
20210406,23,1,1,11,0,165,2,8,7,1,19,202,
20210406,23,1,1,18,0,66,3,4,24,4,8,109,
20210406,23,1,1,28,0,144,0,1,7,0,22,174,
20210406,23,1,1,37,0,26,0,3,10,5,4,48,
20210406,23,1,1,46,0,7,0,0,0,0,0,7,
20210406,23,1,2,00,0,23327,1063,1138,1895,1772,1187,30382,
20210406,23,1,2,00,1,8731,185,271,328,327,495,10337,
20210406,23,1,2,10,0,926,22,35,21,19,62,1085,
20210406,23,1,2,10,1,144,5,2,4,1,5,161,
20210406,23,1,2,44,0,780,24,37,25,55,54,975,
20210406,23,1,2,44,1,47,0,3,0,0,4,54,
20210406,23,1,2,27,1,469,6,2,1,2,36,516,
20210406,23,1,2,08,0,735,11,10,12,58,27,853,
20210406,23,1,2,08,1,17,0,0,0,0,0,17,
20210406,23,1,2,26,1,225,2,1,0,0,20,248,
20210406,23,1,2,43,1,778,10,2,20,27,31,868,
20210406,23,1,2,01,0,1466,53,116,224,310,40,2209,
20210406,23,1,2,34,0,514,15,19,18,28,43,637,
20210406,23,1,2,11,0,1109,40,35,36,24,77,1321,
20210406,23,1,2,18,0,594,39,51,86,181,42,993,
20210406,23,1,2,28,0,882,19,13,16,10,57,997,
20210406,23,1,2,37,0,111,0,4,23,74,17,229,
20210406,23,1,2,46,0,33,4,4,8,6,1,56,
20210406,64,0,1,00,0,1,0,0,1,0,0,2,
